PM2_5,PM10,Temp,Hum,Hum_Ref,Temp_Ref,PM2_5_Ref
8.0,9.0,26.4,85.0,95.9,29.26,11.2855
9.0,10.0,26.5,85.0,94.4,29.24,11.23911
8.0,9.0,26.6,84.0,93.7,29.24,11.20435
7.0,7.0,26.8,84.0,94.6,29.05,11.15404
9.0,10.0,27.0,84.0,96.0,29.15,11.22446
9.0,10.0,27.2,82.0,95.2,29.33,11.12926
6.0,6.0,27.4,82.0,95.2,29.43,11.05201
8.0,9.0,27.5,80.0,94.3,29.47,10.97826
8.0,9.0,27.5,80.0,94.0,29.35,10.86088
6.0,7.0,27.5,78.0,95.3,29.39,10.84568
8.0,9.0,27.4,79.0,94.1,29.3,10.82874
8.0,9.0,27.5,82.0,94.9,29.1,10.89608
7.0,7.0,27.5,81.0,95.2,28.98,10.96898
8.0,9.0,27.6,80.0,95.2,28.86,11.02444
8.0,9.0,27.6,79.0,96.1,28.82,11.03091
8.0,9.0,27.6,79.0,96.5,28.88,10.95925
8.0,9.0,27.5,80.0,95.3,28.93,10.88858
7.0,7.0,27.5,79.0,94.9,29.01,10.88161
9.0,10.0,27.3,79.0,94.7,29.13,10.891
10.0,11.0,27.2,79.0,95.2,28.98,10.99126
7.0,7.0,27.1,79.0,96.5,29.05,11.08223
9.0,10.0,27.0,81.0,95.6,29.12,11.11635
8.0,9.0,26.9,83.0,95.5,29.12,11.13217
7.0,7.0,26.9,82.0,94.9,28.99,11.1163
8.0,9.0,27.0,83.0,94.6,29.05,11.00442
6.0,7.0,27.0,81.0,94.2,29.07,10.86708
9.0,10.0,27.0,82.0,94.2,29.17,10.78687
10.0,11.0,27.0,83.0,93.8,29.22,10.76498
8.0,9.0,27.0,82.0,94.5,29.3,10.8079
7.0,7.0,26.9,81.0,94.4,29.28,10.84431
7.0,7.0,26.9,83.0,94.6,29.17,10.7812
8.0,9.0,26.9,81.0,95.2,29.08,10.8788
8.0,9.0,26.8,82.0,95.9,29.05,10.8637
8.0,9.0,26.9,84.0,95.7,29.02,10.75505
9.0,10.0,27.0,84.0,95.2,29.0,10.66842
9.0,10.0,27.1,81.0,94.8,28.98,10.67446
10.0,11.0,27.1,81.0,95.0,29.0,10.67362
10.0,11.0,27.0,81.0,95.4,28.99,10.68686
8.0,9.0,27.0,82.0,94.7,28.99,10.76681
10.0,11.0,27.0,82.0,95.1,28.99,10.66465
8.0,9.0,26.9,83.0,94.3,28.94,10.55834
9.0,10.0,26.9,82.0,94.1,28.88,10.44166
6.0,6.0,26.9,81.0,94.7,28.89,10.24859
9.0,10.0,26.8,82.0,95.5,28.88,10.19448
8.0,9.0,26.8,82.0,95.7,29.0,10.15721
7.0,7.0,26.8,82.0,94.9,28.94,10.15602
7.0,7.0,26.8,81.0,95.3,28.88,10.22365
8.0,9.0,26.8,81.0,95.8,28.85,10.21475
7.0,7.0,26.7,80.0,96.0,28.86,10.26664
6.0,6.0,26.7,82.0,96.3,28.87,10.39165
9.0,10.0,26.7,83.0,96.6,28.95,10.48294
8.0,9.0,26.7,81.0,96.0,28.93,10.59635
9.0,10.0,26.7,83.0,96.7,28.86,10.67783
7.0,7.0,26.7,83.0,97.8,28.83,10.84685
8.0,9.0,26.8,84.0,97.7,28.96,10.8303
9.0,10.0,26.8,84.0,96.4,28.98,10.85419
7.0,7.0,26.8,83.0,95.8,29.0,10.88017
8.0,9.0,26.8,83.0,95.3,29.0,11.00197
9.0,10.0,26.9,84.0,95.3,29.14,10.93641
9.0,10.0,26.9,83.0,95.6,29.11,10.94965
8.0,9.0,27.0,84.0,95.4,29.1,10.96496
8.0,9.0,27.0,82.0,95.5,29.05,11.04162
9.0,10.0,27.0,82.0,95.0,29.01,11.0349
8.0,9.0,27.0,82.0,96.0,29.05,11.02907
9.0,10.0,27.1,81.0,94.5,29.1,11.01526
8.0,9.0,27.0,82.0,94.1,28.99,11.15358
8.0,9.0,27.0,81.0,94.4,28.95,11.07045
8.0,9.0,27.0,82.0,94.9,29.01,11.03577
8.0,9.0,27.0,81.0,94.0,29.11,11.09363
8.0,9.0,27.0,82.0,93.6,29.12,11.0443
10.0,12.0,27.0,83.0,94.2,29.11,11.02399
7.0,7.0,27.0,81.0,95.1,29.2,11.00974
8.0,9.0,27.0,80.0,94.3,29.31,11.07905
7.0,7.0,27.0,79.0,93.3,29.33,11.20117
7.0,7.0,27.0,80.0,93.8,29.43,11.3908
7.0,7.0,27.0,79.0,94.5,29.42,11.52427
7.0,7.0,27.0,80.0,94.1,29.41,11.69924
10.0,11.0,27.1,80.0,94.5,29.43,11.80844
10.0,11.0,27.1,80.0,94.8,29.49,11.97397
9.0,10.0,27.2,79.0,94.9,29.54,12.13753
10.0,11.0,27.3,80.0,93.1,29.48,12.23426
10.0,11.0,27.4,81.0,93.0,29.6,12.32548
9.0,10.0,27.6,80.0,92.6,29.69,12.46059
9.0,10.0,27.7,80.0,92.5,29.67,12.54322
10.0,11.0,27.8,80.0,91.6,29.53,12.40858
10.0,12.0,27.9,79.0,92.5,29.49,12.43788
10.0,11.0,28.0,79.0,92.8,29.4,12.37155
7.0,7.0,28.1,79.0,94.5,29.39,12.23864
9.0,10.0,28.2,79.0,94.2,29.46,12.22202
8.0,9.0,28.3,78.0,93.9,29.46,12.21315
10.0,11.0,28.3,78.0,93.3,29.51,12.11457
9.0,10.0,28.3,77.0,92.7,29.53,12.18763
7.0,7.0,28.3,76.0,93.1,29.53,12.17713
8.0,9.0,28.2,77.0,93.2,29.52,12.02897
9.0,10.0,28.1,77.0,93.1,29.59,12.03904
8.0,9.0,28.1,78.0,92.8,29.72,12.15918
8.0,9.0,28.0,78.0,92.2,29.82,12.06304
9.0,10.0,28.0,78.0,91.0,29.86,11.9475
8.0,9.0,28.0,78.0,91.4,29.82,11.9695
8.0,9.0,28.0,78.0,91.9,29.75,11.99938
8.0,9.0,28.0,78.0,90.6,29.66,11.88698
8.0,9.0,28.0,78.0,91.3,29.53,11.86739
10.0,11.0,28.1,78.0,91.9,29.52,11.87335
9.0,10.0,28.1,78.0,92.4,29.49,11.95931
8.0,9.0,28.2,78.0,92.7,29.53,12.08312
8.0,9.0,28.3,77.0,92.1,29.55,12.1528
8.0,9.0,28.2,77.0,91.6,29.6,12.11001
7.0,7.0,28.2,76.0,91.3,29.65,12.17011
8.0,9.0,28.0,77.0,91.0,29.75,12.2895
9.0,10.0,27.9,77.0,90.4,29.74,12.29984
10.0,11.0,27.8,78.0,90.5,29.72,12.2004
8.0,9.0,27.8,77.0,91.8,29.86,12.3133
7.0,7.0,27.7,78.0,90.6,29.88,12.39525
11.0,12.0,27.8,78.0,91.3,29.9,12.47272
10.0,11.0,27.9,78.0,90.8,29.93,12.41367
9.0,10.0,27.9,78.0,91.2,29.89,12.3322
8.0,9.0,27.9,77.0,90.8,29.8,12.25307
10.0,11.0,28.4,76.0,89.6,30.21,12.22625
11.0,12.0,28.5,76.0,90.3,30.13,12.50858
9.0,10.0,28.5,77.0,89.3,30.16,12.62093
10.0,11.0,28.7,77.0,89.8,30.03,12.54664
9.0,10.0,29.0,76.0,90.5,30.15,13.39629
12.0,13.0,29.1,76.0,90.3,30.25,13.77609
10.0,11.0,29.1,76.0,90.7,30.25,13.74906
11.0,12.0,29.2,75.0,91.1,30.35,13.74778
13.0,14.0,29.2,75.0,89.2,30.38,13.89123
11.0,12.0,29.2,76.0,90.0,30.46,14.00407
12.0,13.0,29.3,76.0,90.4,30.55,14.21735
11.0,12.0,29.4,76.0,89.0,30.5,14.2289
12.0,13.0,29.5,75.0,89.7,30.47,14.18741
11.0,12.0,29.6,75.0,88.6,30.41,14.14899
11.0,12.0,29.7,75.0,89.1,30.41,14.19041
11.0,12.0,29.9,75.0,88.6,30.42,14.26978
11.0,12.0,30.0,75.0,89.1,30.39,14.14539
12.0,13.0,30.0,74.0,88.2,30.34,14.14178
11.0,12.0,30.0,75.0,88.3,30.29,14.20677
10.0,11.0,30.0,73.0,88.1,30.32,14.05809
10.0,11.0,29.9,73.0,88.4,30.35,13.98942
11.0,12.0,29.8,74.0,88.1,30.33,13.85153
10.0,11.0,29.8,74.0,89.6,30.29,13.80188
9.0,10.0,29.6,73.0,89.2,30.38,13.75476
10.0,11.0,29.4,73.0,88.6,30.37,13.78296
10.5,11.5,29.25,74.0,88.2,30.3,13.78386
11.0,13.0,29.2,75.0,88.7,30.27,13.85492
11.0,12.0,29.2,75.0,89.0,30.35,13.93776
10.0,11.0,29.3,75.0,88.7,30.42,13.83834
9.0,10.0,29.3,74.0,88.2,30.43,13.94206
10.0,11.0,29.3,74.0,89.0,30.43,13.87449
11.0,12.0,29.2,74.0,87.8,30.49,13.806
12.0,13.0,29.1,75.0,87.7,30.53,13.86895
10.0,11.0,29.1,75.0,87.4,30.52,13.9217
10.0,11.0,29.1,74.0,89.0,30.49,13.93347
12.0,13.0,29.1,75.0,88.2,30.48,13.98431
10.0,11.0,29.0,75.0,87.8,30.49,13.98812
11.0,12.0,29.0,75.0,88.5,30.54,14.00123
11.0,12.0,29.0,75.0,89.2,30.45,13.99106
11.0,12.0,28.9,75.0,91.1,30.47,13.99781
12.0,13.0,28.9,76.0,89.7,30.44,13.91163
11.0,12.0,29.0,75.0,90.5,30.39,14.04656
10.0,11.0,29.0,76.0,89.1,30.48,14.17202
12.0,13.0,29.2,75.0,88.2,30.46,14.05175
11.0,12.0,29.2,75.0,88.4,30.49,14.018
12.0,13.0,29.2,75.0,88.2,30.51,13.89988
11.0,12.0,29.2,75.0,88.2,30.42,13.63974
11.0,12.0,29.3,75.0,88.5,30.43,13.57246
9.0,10.0,29.3,74.0,88.6,30.44,13.6165
12.0,13.0,29.2,75.0,89.0,30.5,13.59395
10.0,11.0,29.3,75.0,89.1,30.55,13.59614
9.0,10.0,29.3,75.0,88.7,30.53,13.5131
12.0,13.0,29.2,74.0,89.1,30.48,13.43726
11.0,12.0,29.1,75.0,88.8,30.49,13.46223
11.0,12.0,29.1,75.0,88.8,30.55,13.50965
10.0,11.0,29.2,75.0,89.4,30.67,13.63168
13.0,14.0,29.2,75.0,89.1,30.79,13.75605
13.0,14.0,29.2,75.0,89.3,30.8,13.86659
12.0,13.0,29.1,75.0,90.0,30.64,14.00654
11.0,12.0,29.1,75.0,91.7,30.45,14.17938
12.0,13.0,29.0,76.0,92.4,30.46,14.39857
12.0,13.0,29.1,76.0,92.3,30.52,14.76822
12.0,13.0,29.0,76.0,92.4,30.56,15.03126
12.0,13.0,29.0,76.0,92.3,30.61,15.42004
13.0,14.0,29.1,76.0,92.6,30.64,15.95042
16.0,18.0,29.0,76.0,92.1,30.63,16.21825
15.0,17.0,29.0,77.0,92.1,30.53,16.5842
15.0,17.0,29.0,77.0,92.8,30.44,16.92904
18.0,20.0,29.1,76.0,92.3,30.39,17.2632
16.0,18.0,29.2,76.0,92.9,30.36,17.43574
19.0,21.0,29.2,76.0,92.9,30.33,17.76133
19.0,21.0,29.3,76.0,94.3,30.38,18.03874
17.0,19.0,29.4,76.0,94.6,30.45,18.16788
19.0,21.0,29.4,76.0,94.0,30.51,18.28399
19.0,21.0,29.4,76.0,92.7,30.52,18.48732
20.0,22.0,29.4,76.0,92.3,30.49,18.61073
19.0,21.0,29.4,76.0,92.3,30.5,18.70814
20.0,22.0,29.4,76.0,92.6,30.41,18.80416
21.0,23.0,29.3,76.0,93.2,30.33,18.90508
19.0,21.0,29.3,76.0,93.4,30.37,19.00528
17.0,19.0,29.4,76.0,93.2,30.45,19.077
20.0,22.0,29.4,76.0,93.3,30.49,19.13209
20.0,22.0,29.4,76.0,92.3,30.45,18.95892
22.0,24.0,29.4,76.0,92.0,30.45,18.94696
19.5,21.5,29.4,76.0,92.5,30.51,18.72341
22.0,24.0,29.4,76.0,93.0,30.57,18.5632
21.0,23.0,29.4,76.0,93.2,30.58,18.57229
19.0,21.0,29.45,76.0,91.9,30.45,18.5192
21.0,23.0,29.4,76.0,92.0,30.48,18.57101
21.0,23.0,29.4,76.0,91.7,30.55,18.62446
20.0,22.0,29.4,76.0,91.8,30.6,18.67203
17.0,19.0,29.4,76.0,91.2,30.62,18.69816
20.0,22.0,29.4,76.0,91.8,30.6,18.76077
20.0,22.0,29.4,76.0,91.9,30.62,18.7703
19.0,21.0,29.4,76.0,91.9,30.68,18.61893
19.0,21.0,29.4,76.0,91.3,30.61,18.42499
19.0,21.0,29.4,76.0,92.5,30.62,18.25571
18.5,20.5,29.4,76.0,92.1,30.66,17.85845
16.0,18.0,29.4,76.0,91.8,30.66,17.44349
16.0,18.0,29.4,76.0,91.8,30.74,17.05454
17.0,20.0,29.4,76.0,90.8,30.71,16.89486
16.0,18.0,29.3,76.0,91.0,30.65,16.66458
15.0,17.0,29.3,76.0,91.2,30.73,16.52592
17.5,20.0,29.4,76.0,90.0,30.97,16.30334
16.0,18.0,29.4,76.0,89.6,30.9,16.14363
17.0,19.0,29.5,76.0,89.8,30.72,16.01824
19.0,21.0,29.7,75.0,90.3,30.68,15.66706
16.0,18.0,30.0,75.0,90.4,30.66,15.45648
14.0,15.0,30.3,74.0,91.1,30.63,15.3791
14.0,15.0,30.4,73.0,91.3,30.65,15.28106
14.0,16.0,30.5,73.0,91.1,30.72,15.13779
14.0,15.0,30.5,73.0,90.8,30.67,14.81725
12.0,13.0,30.5,73.0,90.9,30.7,14.63424
15.0,17.0,30.6,74.0,90.3,30.72,14.71723
14.0,15.0,30.7,74.0,89.9,30.75,14.70367
14.0,15.0,30.9,74.0,90.2,30.74,14.71424
11.0,12.0,31.1,72.0,90.5,30.66,14.71343
11.0,12.0,31.1,71.0,90.4,30.6,14.68759
13.0,14.0,31.15,72.0,91.6,30.47,14.55456
11.0,12.0,31.2,71.0,92.4,30.51,14.48684
13.0,14.0,31.2,71.0,92.0,30.52,14.57064
14.0,15.0,31.2,71.0,91.9,30.53,14.61514
12.0,13.0,31.0,72.0,91.5,30.49,14.6096
14.0,15.0,30.9,72.0,91.4,30.56,14.52843
15.0,17.0,30.8,73.0,91.1,30.63,14.46132
13.0,14.0,30.7,73.0,91.0,30.62,14.51246
12.0,13.0,30.5,73.0,91.3,30.63,14.59044
14.0,15.0,30.4,74.0,91.2,30.64,14.71843
15.0,17.0,30.4,74.0,91.2,30.69,14.93529
14.0,15.0,30.4,74.0,91.1,30.61,15.0029
14.0,15.0,30.5,74.0,91.9,30.48,15.05716
13.0,14.0,30.5,73.0,91.6,30.49,15.06802
15.0,17.0,30.6,73.0,91.5,30.52,15.07182
12.0,13.0,30.8,73.0,91.3,30.5,15.17712
16.0,18.0,30.9,73.0,91.6,30.41,15.13254
12.0,13.0,30.9,72.0,92.0,30.36,15.09614
13.0,14.0,30.8,72.0,91.7,30.34,15.00291
13.0,14.0,30.9,73.0,91.6,30.29,14.74803
13.0,14.0,30.9,73.0,92.2,30.25,14.48007
13.0,15.0,31.0,73.0,92.4,30.33,14.06337
14.0,15.0,31.0,73.0,92.0,30.42,13.82482
12.0,13.0,31.0,72.0,91.1,30.4,13.71494
13.0,14.0,31.0,72.0,91.0,30.29,13.74634
12.0,13.0,31.0,72.0,91.3,30.14,13.73784
12.0,13.0,31.0,72.0,91.9,30.01,13.76059
12.0,13.0,31.1,73.0,92.1,29.94,13.73752
12.0,13.0,31.1,73.0,93.0,29.95,14.18773
10.0,11.0,31.0,72.0,93.0,29.94,14.77285
12.0,13.0,31.0,72.0,92.9,29.95,15.44868
12.0,13.0,30.9,72.0,92.9,29.96,16.06521
13.0,14.0,30.8,72.0,92.7,29.98,16.52469
15.0,17.0,30.7,73.0,92.9,29.97,16.97812
12.0,13.0,30.7,73.0,92.9,29.91,17.13289
18.0,20.0,30.7,72.0,93.1,29.9,17.22662
22.0,24.0,30.6,73.0,93.0,29.91,17.3788
22.0,24.0,30.5,73.0,93.0,29.86,17.55069
20.0,22.0,30.5,73.0,93.3,29.81,17.69727
17.0,19.0,30.5,72.0,93.2,29.77,17.57831
17.0,19.0,30.5,72.0,93.4,29.68,17.41167
17.0,19.0,30.4,72.0,93.5,29.6,17.06182
16.0,18.0,30.4,73.0,94.2,29.55,16.84564
16.0,18.0,30.3,73.0,94.2,29.52,16.70787
14.0,15.0,30.2,72.0,94.6,29.49,16.56104
16.0,18.0,30.1,74.0,94.9,29.46,16.63547
17.0,19.0,30.0,74.0,94.7,29.45,16.8208
17.0,19.0,29.8,74.0,94.7,29.42,17.04124
17.0,19.0,29.7,74.0,95.4,29.39,17.1075
16.0,18.0,29.5,74.0,95.6,29.4,17.17566
16.0,18.0,29.3,74.0,95.4,29.4,17.13192
15.0,17.0,29.2,74.0,95.3,29.34,16.97032
18.0,20.0,29.0,75.0,95.1,29.28,16.77858
18.0,20.0,28.8,75.0,95.4,29.24,16.64901
17.0,19.0,28.7,75.0,95.3,29.22,16.39755
13.0,14.0,28.5,76.0,95.5,29.17,16.17314
14.0,15.0,28.3,76.0,95.8,29.19,15.82819
15.0,17.0,28.2,76.0,95.6,29.19,15.42748
15.0,17.0,28.0,77.0,95.6,29.17,14.93618
13.0,14.0,27.9,77.0,95.6,29.15,14.38209
13.0,14.0,27.7,77.0,95.7,29.15,13.98065
12.0,13.0,27.6,77.0,95.8,29.13,13.64932
12.0,13.0,27.5,77.0,95.7,29.03,13.23396
11.0,12.0,27.3,77.0,96.4,28.98,12.93383
10.0,11.0,27.1,77.0,96.4,29.0,12.67399
11.0,12.0,27.0,78.0,95.7,29.01,12.4174
10.0,11.0,26.9,78.0,95.6,28.98,12.47505
9.0,10.0,26.8,78.0,95.7,28.97,12.61218
10.0,11.0,26.7,78.0,95.7,28.91,12.90729
9.0,10.0,26.6,78.0,96.1,28.85,13.38191
10.0,11.0,26.5,78.0,96.3,28.88,13.89438
9.0,10.0,26.4,78.0,95.5,28.92,14.46785
12.0,14.0,26.4,78.0,95.4,28.85,15.42334
16.0,18.0,26.3,78.0,95.2,28.81,16.52995
17.0,19.0,26.2,79.0,94.7,28.74,17.29952
17.0,19.0,26.1,79.0,93.8,28.69,17.66634
19.0,21.0,26.1,79.0,93.8,28.66,17.98617
18.0,20.0,26.0,79.0,94.2,28.64,17.93329
22.0,24.0,26.0,79.0,94.5,28.62,17.96386
26.0,29.0,25.9,79.0,94.9,28.59,17.63108
22.0,24.0,25.8,79.0,95.2,28.55,17.31288
15.0,17.0,25.8,79.0,95.7,28.53,17.01618
14.0,15.0,25.7,79.0,96.5,28.5,16.58364
9.0,10.0,25.6,79.0,97.0,28.45,15.75939
13.0,14.0,25.5,79.0,97.3,28.44,15.19207
12.0,13.0,25.5,79.0,97.7,28.42,14.76096
11.0,12.0,25.5,79.0,97.9,28.4,14.97106
11.0,12.0,25.4,80.0,98.2,28.39,14.93008
10.0,11.0,25.4,80.0,98.5,28.38,15.09724
12.0,13.0,25.3,81.0,98.6,28.35,14.9925
14.0,15.0,25.3,81.0,98.8,28.33,14.9539
11.0,12.0,25.3,82.0,99.1,28.31,14.86944
14.0,15.0,25.2,82.0,99.3,28.3,14.87389
15.0,17.0,25.2,82.0,99.6,28.29,15.22038
13.0,15.0,25.2,83.0,99.9,28.27,15.72518
12.0,13.0,25.2,84.0,99.9,28.23,16.07863
4.0,4.0,25.5,87.0,99.8,28.51,8.363708
3.0,3.0,25.6,86.0,99.8,28.44,8.32853
4.0,4.0,25.8,86.0,99.5,28.49,7.889313
3.0,3.0,25.7,86.0,99.7,28.53,7.885965
4.0,4.0,25.7,87.0,99.8,28.51,7.808083
4.0,4.0,25.7,86.0,99.8,28.59,7.800874
6.0,7.0,25.8,86.0,99.3,28.61,7.836632
3.0,3.0,25.8,86.0,99.4,28.66,7.909924
3.0,3.0,25.8,86.0,99.3,28.75,7.958269
5.0,5.0,25.8,86.0,98.5,28.81,8.011632
4.0,4.0,25.9,86.0,99.3,28.88,8.014701
4.0,4.0,26.0,86.0,98.7,29.02,7.999027
5.0,5.0,26.0,86.0,98.4,29.03,8.004347
4.0,4.0,26.1,86.0,98.2,28.99,7.950247
5.0,5.0,26.1,86.0,97.7,29.06,8.010686
5.0,5.0,26.2,85.0,97.6,29.13,8.052455
5.0,5.0,26.3,85.0,97.4,29.14,8.165668
4.0,4.0,26.4,85.0,97.9,29.17,8.298298
5.0,7.0,26.5,85.0,97.1,29.15,8.289065
5.0,5.0,26.5,85.0,97.3,29.13,8.278405
7.0,8.0,26.5,85.0,96.8,29.06,8.319805
4.0,4.0,26.6,85.0,97.6,28.95,8.388643
5.0,5.0,26.7,85.0,97.7,28.96,8.397297
5.0,5.0,26.7,84.0,97.6,28.88,8.37592
5.0,5.0,26.7,84.0,98.4,28.81,8.497029
4.0,4.0,26.7,85.0,98.5,28.91,8.517345
3.0,3.0,26.6,84.0,98.0,29.04,8.501246
3.0,3.0,26.6,84.0,97.1,28.99,8.414075
5.0,5.0,26.5,85.0,97.8,28.93,8.294356
3.0,3.0,26.6,84.0,97.9,28.98,8.32913
4.0,4.0,26.5,84.0,97.7,29.03,8.347651
7.0,7.0,26.6,85.0,97.5,29.12,8.371605
5.0,5.0,26.7,84.0,96.9,28.99,8.342042
4.0,4.0,26.8,83.0,97.8,28.91,8.367212
4.0,4.0,26.7,84.0,98.1,28.94,8.344693
4.0,4.0,26.7,84.0,97.7,28.97,8.371995
5.0,5.0,26.7,84.0,97.7,28.94,8.40994
5.0,5.0,26.7,85.0,98.4,29.03,8.499705
5.0,5.0,26.8,84.0,97.2,29.24,8.580543
4.0,4.0,26.8,83.0,96.3,29.28,8.542181
6.0,6.0,26.7,84.0,95.9,29.35,8.466262
5.0,5.0,26.6,85.0,95.4,29.33,8.421474
5.0,5.0,26.6,84.0,95.7,29.31,8.365521
5.0,6.0,26.6,84.0,96.3,29.28,8.354583
6.0,6.0,26.7,84.0,96.3,29.28,8.269698
5.0,5.0,26.9,84.0,96.0,29.24,8.261786
4.0,4.0,27.0,83.0,96.3,29.24,8.157723
4.0,4.0,27.0,83.0,96.3,29.35,8.117146
4.0,4.0,27.0,82.0,95.4,29.43,8.037253
3.0,3.0,27.0,82.0,95.8,29.48,7.934431
3.0,3.0,26.9,82.0,95.0,29.55,7.928638
2.0,2.0,26.7,83.0,95.0,29.45,7.890113
6.0,6.0,26.7,84.0,95.3,29.43,7.939909
5.0,5.0,26.7,84.0,95.2,29.46,7.946506
5.0,5.0,26.8,84.0,95.6,29.51,7.993301
4.0,4.0,27.0,83.0,95.0,29.56,8.106702
5.0,5.0,27.2,81.0,94.9,29.68,8.114789
5.0,5.0,27.1,80.0,93.8,29.76,8.176774
6.0,6.0,27.1,83.0,94.3,29.94,8.296837
7.0,7.0,27.1,81.0,93.4,30.0,8.381007
6.0,6.0,27.1,82.0,93.4,29.94,8.439193
6.0,6.0,27.2,83.0,94.0,29.72,8.499079
5.0,5.0,27.4,80.0,94.9,29.63,8.574258
5.0,5.0,27.6,79.0,94.7,29.76,8.616301
5.0,5.0,27.8,79.0,93.7,29.92,8.683729
5.0,5.0,27.8,79.0,92.2,30.05,8.66061
7.0,7.0,27.9,80.0,91.7,30.12,8.656615
5.0,5.0,27.8,78.0,92.1,30.18,8.747504
3.0,3.0,27.7,78.0,92.1,30.38,8.791152
6.0,6.0,27.8,79.0,90.9,30.49,8.781096
6.0,7.0,27.9,79.0,90.9,30.55,8.605796
6.0,6.0,28.0,78.0,89.4,30.68,8.576167
5.0,5.0,28.1,78.0,90.0,30.61,8.516051
7.0,7.0,28.2,77.0,89.7,30.66,8.471995
6.0,6.0,28.4,78.0,89.1,30.63,8.423654
6.0,6.0,28.5,78.0,88.3,30.51,8.373404
6.0,6.0,28.8,78.0,89.7,30.45,8.274578
5.0,5.0,29.0,76.0,90.7,30.55,8.289811
6.0,6.0,29.1,76.0,89.5,30.58,8.203202
4.0,4.0,29.0,75.0,89.8,30.37,8.049056
5.0,5.0,29.0,75.0,90.5,30.4,7.831522
3.0,3.0,28.9,75.0,90.2,30.36,7.76885
5.0,5.0,29.0,75.0,90.3,30.32,7.728811
5.0,5.0,29.0,76.0,89.6,30.29,7.621807
5.0,5.0,28.9,76.0,90.7,30.37,7.559301
4.0,4.0,28.9,75.0,90.1,30.5,7.452873
4.0,4.0,28.9,76.0,89.3,30.42,7.418318
4.0,4.0,28.7,76.0,90.9,30.3,7.482567
4.0,5.0,28.5,76.0,90.6,30.38,7.503801
4.0,4.0,28.6,76.0,90.0,30.3,7.511571
5.0,5.0,28.6,76.0,91.5,30.12,7.583164
4.0,4.0,28.6,76.0,92.4,30.09,7.737054
3.0,3.0,28.6,76.0,92.6,30.23,7.867507
5.0,5.0,28.5,76.0,91.2,30.4,8.017226
5.0,5.0,28.5,77.0,90.8,30.64,8.126753
3.0,3.0,28.5,76.0,89.8,30.65,8.160851
4.0,4.0,28.4,76.0,88.1,30.64,8.207694
5.0,5.0,28.3,77.0,88.7,30.53,8.138129
5.0,5.0,28.2,77.0,88.8,30.54,8.042907
6.0,6.0,28.5,78.0,89.7,30.48,7.958683
6.0,7.0,28.7,77.0,89.4,30.66,7.982809
5.0,5.0,28.8,76.0,87.2,30.84,7.891028
3.0,3.0,28.9,75.0,87.2,30.76,7.769072
2.0,2.0,28.8,75.0,88.2,30.84,7.568749
3.0,3.0,28.7,75.0,86.6,30.95,7.421024
2.0,2.0,28.6,75.0,87.6,30.89,7.268248
4.0,4.0,28.6,76.0,88.7,31.1,7.182098
4.0,5.0,28.6,76.0,86.9,31.29,7.201843
5.0,5.0,28.8,76.0,85.5,31.15,7.160885
5.0,5.0,28.9,75.0,85.8,31.0,7.084359
5.0,5.0,29.1,74.0,86.4,30.96,6.980076
5.0,5.0,29.3,74.0,87.4,31.0,6.831924
5.0,5.0,29.4,74.0,86.0,30.98,6.761626
4.0,4.0,29.5,74.0,87.1,31.06,6.798471
3.0,3.0,29.6,73.0,86.7,31.2,6.870661
2.0,2.0,29.6,72.0,86.3,31.14,6.905434
4.0,4.0,29.6,73.0,87.4,31.21,6.987387
2.0,2.0,29.4,72.0,86.7,31.43,7.053854
3.0,3.0,29.4,73.0,86.8,31.53,7.10511
4.0,4.0,29.4,73.0,86.4,31.62,7.195002
3.0,3.0,29.5,74.0,85.2,31.64,7.291426
5.0,5.0,29.7,74.0,87.0,31.68,7.341949
5.0,5.0,29.8,73.0,85.8,31.79,7.423733
5.0,5.0,30.0,73.0,84.3,31.8,7.423733
6.0,6.0,30.3,73.0,83.2,31.62,7.303287
5.0,5.0,30.5,72.0,84.9,31.54,7.32728
5.0,5.0,30.6,71.0,84.2,31.64,7.364196
5.0,5.0,30.6,72.0,83.9,31.72,7.322397
5.0,5.0,30.6,71.0,83.2,31.62,7.332842
4.0,4.0,30.5,71.0,82.9,31.6,7.283203
5.0,5.0,30.5,71.0,83.1,31.71,7.238182
5.0,5.0,30.5,70.0,82.8,31.82,7.18588
4.0,4.0,30.4,70.0,81.7,31.9,7.152155
4.0,4.0,30.4,70.0,81.7,32.01,7.117115
3.0,3.0,30.4,70.0,80.6,31.87,7.16366
3.0,3.0,30.4,71.0,81.2,31.69,7.234255
5.0,5.0,30.5,71.0,81.5,31.57,7.248994
3.0,3.0,30.7,70.0,82.0,31.42,7.179815
5.0,5.0,30.9,71.0,83.5,31.3,7.168131
3.0,3.0,31.1,69.0,83.9,31.36,7.147925
3.0,3.0,31.1,68.0,83.4,31.23,7.107655
4.0,4.0,31.0,68.0,84.1,31.03,7.10368
4.0,4.0,30.9,68.0,85.2,30.9,7.162808
3.0,3.0,30.6,68.0,85.2,30.82,7.176838
4.0,4.0,30.2,69.0,85.2,30.73,7.201578
5.0,5.0,30.0,70.0,85.5,30.81,7.249705
4.0,4.0,29.9,70.0,84.8,30.84,7.318348
3.0,3.0,29.7,71.0,84.4,30.86,7.330823
2.0,2.0,29.5,72.0,85.1,30.87,7.405981
3.5,3.5,29.25,72.0,83.9,31.02,7.472681
